user_id,movie_id,movie_name,actors,release_time,score,movie_type,duration,release_place,cumulative_box_office
160,342651,探灵档案,马浴柯 /吴昕 /潘粤明,2015/10/23,6.5,惊悚 / 悬疑,92分钟,中国大陆,暂无
458,245937,我是女王,宋慧乔 /窦骁 /陈乔恩,2015/4/15,5,剧情 / 爱情,95分钟,中国大陆,1550(万)
328,249198,启功,马恩然 /王馥荔 /孔祥玉,2015/9/10,9.4,传记 / 剧情,102分钟,中国大陆,40(万)
389,111544,青春之歌,谢芳 /康泰 /于洋,1959/2/1,7.5,剧情,164分钟,中国大陆,3(万)
34,1351,心动,金城武 /梁咏琪 /莫文蔚,1999/9/23,8,爱情,115分钟,"中国香港,日本",暂无
143,344408,兄弟之北漂歌手,荆民强 /石昊正 /廖望,2016/11/11,暂无评分,剧情 / 动作 / 爱情,102分钟,中国大陆,暂无
28,65427,我爱HK 开心万岁,曾志伟 /梁家辉 /吴君如,2011/1/31,7.1,喜剧 / 剧情,96分钟,中国香港,2887(万)
584,5298,英雄少年历险记,约翰尼·德普 /马龙·白兰度 /马绍尔·贝尔,1997/7/30,7.5,剧情,123分钟,美国,暂无
206,982,同谋,郭富城 /张家辉 /江一燕,2013/4/27,6.2,剧情 / 悬疑 / 犯罪,90分钟,"中国香港,中国大陆",2258(万)
224,688,地雷战,白大钧  /张长瑞 /吴健海,1962/12/31,暂无评分,剧情 / 战争,78分钟,中国大陆,19(万)
524,43991,凯尔经的秘密,Venise du Bois du Roy /伊万·麦克奎尔 /克里斯滕·穆尼,2009/1/30,8.3,动画,75分钟,"爱尔兰,法国,比利时",暂无(万)
176,12994,江湖告急,梁家辉 /吴君如 /张耀扬,2000/9/21,7.7,喜剧 / 犯罪,111分钟,中国香港,暂无
423,78157,大片,吴孟达 /刘芸 /王宁,2013/6/11,5.6,剧情 / 喜剧,100分钟,中国大陆,344(万)
596,78815,我在路上最爱你,文章 /黄圣依 /池珍熙,2014/3/28,4.9,剧情 / 爱情,94分钟,"中国大陆,韩国",1936(万)
181,78294,冬荫功2：拳霸天下,托尼·贾 /杰佳·亚宁 /芮塔·彭安,2014/8/15,8,动作 / 犯罪,99分钟,泰国,1131(万)
596,78350,制服,任达华 /徐若瑄 /颖儿,2013/10/29,6.8,犯罪,91分钟,中国大陆,1283(万)
208,78252,乔布斯,阿什顿·库彻 /德蒙特·莫罗尼 /马修·莫迪恩,2013/9/27,8,剧情 / 传记,128分钟,美国,1259(万)
342,247685,新扎师妹3,薛凯琪 /铃木仁 /森美,2006/6/29,6.8,喜剧,101分钟,中国香港,暂无
398,246011,我是奋青,孙坚 /范逸臣 /毛晓彤,2015/8/28,7.6,喜剧 / 爱情,93分钟,中国大陆,56(万)
184,248002,第七谎言,郑中基 /何超仪 /许绍雄,2015/3/27,4.2,悬疑 / 犯罪,96分钟,中国香港,197(万)
453,34908,奇谈,金泰佑 /金宝京 /李东奎,2007/8/1,6.7,剧情,98分钟,韩国,暂无
320,21187,义胆红唇,周润发 /朱凯莉 /狄龙,1988/12/21,7,动作,92分钟,"中国大陆,美国",暂无
146,17415,罗密欧点,大卫·杰瑟夫·安西尔莫 /郑京虎 /安内相,2004/8/13,6.7,动作 / 恐怖 / 战争,107分钟,韩国,暂无
413,3015,铁板烧,许冠文 /黎小田 /车保罗,1984/1/26,6.7,喜剧,91分钟,中国香港,暂无
455,945,南泥湾,彭丹 /任帅 /姬他,2013/3/1,5.8,剧情 / 历史 / 战争,110分钟,中国大陆,11(万)
566,453,宝岛双雄,房祖名 /夏雨 /邓家佳,2012/6/8,4.7,喜剧 / 动作 / 爱情,92分钟,"中国大陆,中国台湾",710(万)
274,4267,安阳婴儿,岳森谊 /Guilin Sun /Fuwen Miao,2001/5/16,6.8,剧情,84分钟,中国大陆,暂无
550,14120,少林木人巷,成龙 /杜伟和 /陆一龙,1976/11/10,6.7,动作,107分钟,中国香港,暂无
518,271471,姊姊妹妹站起来,李萌 /李纬 /崔超明,1951/2/1,8.6,剧情,100分钟,中国大陆,暂无
432,206,党的女儿,陈戈 /李林 /田华,1958/8/1,6.9,剧情,94分钟,中国大陆,6(万)
547,51674,无籍者,郑宰民 /Sin-seong Lee /徐泰和,2010/9/16,5.2,剧情 / 动作,124分钟,韩国,暂无
205,78334,私奔B计划,黛安·克鲁格 /丹尼·伯恩 /玛龙·莱瓦纳,2013/10/25,8.4,喜剧 / 爱情 / 冒险,105分钟,法国,3209(万)
520,38804,鬼宿舍,查理哲华 /金塔拉·舒卡芭 /Jintara Sukphat,2006/2/2,7.5,剧情 / 恐怖,110分钟,泰国,暂无
520,275548,换了人间,白德彰 /郭琦 /郭艺文,1959/2/1,5.8,剧情,94分钟,中国大陆,暂无
482,68968,无底洞,沙溢 /瞿颖 /叶青,2011/9/15,6.7,剧情 / 喜剧 / 悬疑,91分钟,中国大陆,99(万)
308,341045,魔卡行动,乔任梁 /张馨予 /任达华,2015/10/16,5.8,动作 / 喜剧 / 爱情,90分钟,中国大陆,282(万)
546,341590,午夜邂逅,克里斯·埃文斯 /爱丽丝·伊芙 /艾玛·菲茨帕特里克,2015/5/22,6.9,剧情 / 喜剧 / 爱情,95分钟,美国,暂无
249,4029,士兵之歌,弗拉迪米尔·伊瓦绍夫 /然娜·普罗霍连科 /列夫·鲍里索夫,1959/12/1,8.6,爱情 / 战争,88分钟,前苏联,暂无
425,343926,犯罪少年,裴晟祐 /李贞贤 /徐荣柱,2012/11/22,6.8,剧情 / 家庭,107分钟,韩国,暂无
545,22980,死刑,凯文·贝肯 /凯利·普雷斯顿 /加内特·赫德兰,2007/8/31,7.2,惊悚,105分钟,美国,暂无(万)
489,60869,寻找金钟旭,林秀晶 /孔刘 /申盛禄,2010/12/8,7.2,喜剧,112分钟,韩国,暂无
272,18024,七月七日回魂夜,郑家生 /张国强 /张慧仪,2002/1/1,暂无评分,恐怖,78分钟,中国香港,暂无
364,528,大块头有大智慧,刘德华 /张柏芝 /张兆辉,2003/9/26,7.5,剧情,92分钟,"中国香港,中国大陆",1401(万)
580,78060,劫案迷云,尼古拉斯·凯奇 /丹尼·休斯顿 /乔什·卢卡斯,2013/3/1,6.1,剧情 / 动作 / 惊悚 / 犯罪,96分钟,美国,4422(万)
523,233,十全九美,立威廉 /黄奕 /刘桦,2008/8/1,6.3,喜剧 / 古装,90分钟,中国大陆,5146(万)
306,343830,男二本色,邓炀 /刘刚 /奚望,2015/11/13,7,喜剧,93分钟,中国大陆,6(万)
558,345362,风口青春,陈伟栋 /卢蒽洁 /屠夏岩,2016/1/29,暂无评分,喜剧 / 爱情,87分钟,中国大陆,5(万)
476,336731,索命暹罗之按摩师,林保怡 /高捷 /袁百梓卉,2015/12/31,5,悬疑 / 惊悚,110分钟,中国大陆,249(万)
238,313330,终极格斗,王嘉明 /汤镇业 /刘家荣,2004/11/25,5.7,动作,89分钟,中国大陆,暂无
255,78807,大力神,凯南·鲁兹 /连姆·麦肯泰尔 /斯科特·阿金斯,2014/4/11,7.8,动作 / 冒险,99分钟,美国,2518(万)
513,248367,少女哪吒,李嘉琪 /李浩菲 /陈瑾,2015/7/11,7.4,剧情,98分钟,中国大陆,54(万)
284,277830,黑三角,刘沛 /王人美 /张世鹏,1978/2/1,7.2,剧情 / 动作 / 悬疑,89分钟,中国大陆,暂无
341,246814,爱我就陪我看电影,吴镇宇 /余男 /金汎,2015/4/30,5.5,喜剧 / 爱情,93分钟,中国大陆,908(万)
577,246302,新步步惊心,陈意涵 /窦骁 /杨祐宁,2015/8/7,6,爱情 / 奇幻 / 古装,110分钟,中国大陆,3216(万)
323,246358,魔镜,孙坚 /金恩圣 /李彩英,2015/9/24,5.1,惊悚,88分钟,中国大陆,1036(万)
565,9523,金装大酒店,王祖贤 /郑则仕 /张学友,1988/7/2,6.8,喜剧,88分钟,中国香港,暂无
140,3005,原振侠与卫斯理,周润发 /张曼玉 /钱小豪,1986/10/17,6.6,动作 / 爱情,77分钟,中国香港,暂无
562,18778,我爱上了朋友的姐姐,安在旭 /金惠秀 /崔哲浩,1998/6/16,6.2,剧情,101分钟,韩国,暂无
412,11334,天与地,刘德华 /陈少霞 /刘松仁,1994/7/21,7.6,剧情,99分钟,"中国香港,美国",暂无(万)
102,37763,神秘洞穴,克里斯·凯利 /内森·甘宝 /海莉·贝内特,2009/1/1,6.1,惊悚 / 恐怖,92分钟,美国,暂无
134,1646,时空急转弯,让·雷诺 /瓦莱丽·勒梅西埃 /克里斯蒂昂·克拉维埃,1993/1/27,7.5,喜剧 / 奇幻,107分钟,法国,暂无
498,9273,知法犯法,关秀媚 /安雅 /曾志伟,2001/5/9,6.9,动作 / 犯罪,102分钟,中国香港,暂无
154,245910,大宅男,萧敬腾 /江疏影 /大鹏,2014/7/10,7,喜剧 / 爱情,95分钟,"中国大陆,中国台湾,中国香港",134(万)
405,78685,美人邦,立威廉 /刘雨欣 /刘羽琦,2014/8/28,7.5,喜剧 / 爱情,90分钟,中国大陆,692(万)
390,78055,我的老婆是只猫,周艳泓 /潘粤明,2013/2/14,7,爱情 / 动画 / 冒险,95分钟,中国大陆,159(万)
200,78281,完美假妻168,何炅 /徐若瑄 /王学兵,2014/3/4,7.5,喜剧 / 爱情 / 悬疑,93分钟,中国大陆,2924(万)
532,78842,百变爱人,王祖蓝 /许冠文 /方力申,2014/4/11,6.9,喜剧 / 爱情,110分钟,"中国香港,中国大陆",2403(万)
462,69792,雾林寒战,弗拉德·伊凡诺夫 /尤利娅·别列希尔德 /Nikita Peremotov,2012/11/22,7.4,剧情 / 历史 / 战争,128分钟,"白俄罗斯,俄罗斯,拉脱维亚,德国,荷兰",暂无
383,78782,怖偶,郑昊 /阚清子 /杨彩旗,2014/5/7,3,悬疑 / 惊悚,88分钟,中国大陆,549(万)
433,341903,雨夜惊魂,蓝心妍 /王李丹妮 /董玉峰,2015/11/5,3.9,恐怖 / 惊悚 / 悬疑,79分钟,中国大陆,246(万)
141,7284,四百击,让-皮埃尔·利奥德 /帕特里克·奥菲 /让-克洛德·布里亚利,1959/5/4,8.2,剧情,101分钟,法国,暂无
109,245944,热血男人帮,陈翔 /英达 /戴立忍,2015/1/29,8.2,喜剧,90分钟,中国大陆,173(万)
564,78215,超级经纪人,蔡卓妍 /杜汶泽 /高云翔,2013/9/6,6.3,喜剧,99分钟,"中国香港,中国大陆",2868(万)
139,49598,德州杀场,萨姆·沃辛顿 /杰弗里·迪恩·摩根 /杰西卡·查斯坦,2011/10/14,5,剧情 / 惊悚 / 犯罪 / 动作,105分钟,美国,暂无(万)
430,78130,一路狂奔,李梦男 /潘斌龙 /谢娜,2013/5/24,3.8,喜剧,96分钟,中国大陆,575(万)
476,13984,实尾岛,安圣基 /薛景求 /郑在泳,2003/12/24,7.8,剧情 / 动作,129分钟,韩国,暂无(万)
559,78231,唇唇欲动,华少 /李媛 /陈一娜,2013/8/16,6.7,喜剧 / 爱情,90分钟,中国大陆,暂无
469,927,叛谍追击,阿伦·伊克哈特 /欧嘉·柯瑞兰寇 /丽亚娜·莱伯拉托,2012/10/12,7.2,动作 / 惊悚,100分钟,"美国,加拿大,比利时",1306(万)
375,28648,每当变幻时,陈奕迅 /杨千嬅 /卢大伟,2007/6/29,7.6,喜剧,97分钟,"中国大陆,中国香港",232(万)
235,4394,风烛泪,卡洛·巴蒂斯蒂 /玛丽亚-皮娅·卡西利奥 /丽娜·甄纳里,1952/1/20,8.3,剧情,91分钟,意大利,暂无
479,14071,马粥街残酷史,韩佳人 /权相佑 /李廷镇,2004/1/16,7.5,剧情,115分钟,韩国,暂无
223,236674,飞侠小白龙,张柏芝 /吴镇宇 /安志杰,2004/10/28,6,喜剧 / 动作 / 爱情 / 武侠,100分钟,中国香港,200(万)
519,334747,通灵神探,安东尼·霍普金斯 /杰弗里·迪恩·摩根 /艾比·考尼什,2016/1/14,7.6,惊悚 / 悬疑 / 犯罪,100分钟,美国,3533(万)
439,335146,致命螺旋,Anatoli Rudenko /Konstantin Krukov /Klarissa Barskaya,2014/2/27,4.4,动作,100分钟,俄罗斯,暂无
520,246339,平原游击队,郭振清 /王恩启 /张莹,1955,7.3,战争,100分钟,中国大陆,暂无
545,78098,百家乐翻天,杜汶泽 /薛凯琪 /罗家英,2013/4/28,6.5,喜剧 / 爱情,90分钟,中国香港,222(万)
558,246112,真爱,孔都孜扎依·塔西 /拜合提亚尔·艾则孜,2021/10/1,7,剧情,104分钟,中国大陆,111(万)
425,7651,岁月风云之上海皇帝,吕良伟 /郑则仕 /徐锦江,1993/1/22,7.7,剧情 / 悬疑 / 犯罪,150分钟,中国香港,暂无
337,28266,左右,成泰燊 /刘威葳 /张嘉益,2008/4/1,6.4,剧情 / 家庭,115分钟,中国大陆,129(万)
228,3804,烈火战车,刘德华 /梁咏琪 /吴大维,1995/12/14,7.3,动作 / 剧情,108分钟,中国香港,暂无
342,247735,扑通扑通我的人生,宋慧乔 /姜栋元 /曹承穆,2015/3/13,8,剧情 / 家庭,117分钟,韩国,558(万)
104,30108,乘客,安妮·海瑟薇 /帕特里克·威尔森 /大卫·摩斯,2008/10/24,6.5,剧情 / 爱情 / 悬疑 / 惊悚,93分钟,"美国,加拿大",暂无(万)
558,56224,捕蝇纸,帕特里克·德姆西 /艾什莉·贾德 /蒂姆·布雷克·尼尔森,2011/1/28,7.4,喜剧,87分钟,"美国,德国",暂无(万)
342,6458,刀马旦,钟楚红 /林青霞 /叶倩文,1986/9/6,7.6,剧情 / 动作,104分钟,中国香港,暂无
130,78495,好命先生,陈小春 /安以轩 /杨议,2014/8/15,5.3,喜剧 / 爱情,91分钟,中国大陆,2179(万)
348,248912,哺乳期的女人,余男 /陶泽如 /林浩,2015/5/22,7.5,剧情,91分钟,中国大陆,28(万)
447,720,请叫我英雄,吴镇宇 /乔任梁 /林雪,2012/8/3,6.7,喜剧 / 爱情,101分钟,中国大陆,193(万)
483,231542,绝种好男人,任贤齐 /张柏芝 /李珊珊,2003/5/1,6,喜剧,100分钟,中国香港,暂无
431,248256,夺命旅行,品冠 /曾泳醍 /韩宝凛,2015/5/15,5.3,惊悚,83分钟,中国大陆,852(万)
167,71954,机器人与弗兰克,弗兰克·兰格拉 /詹姆斯·麦斯登 /丽芙·泰勒,2012/8/24,7.9,剧情 / 喜剧 / 科幻,89分钟,美国,暂无(万)
441,341593,情剑,谢霆锋 /钟欣潼 /乔振宇,2015/8/7,4.6,武侠 / 古装,96分钟,中国大陆,31(万)
346,11543,呖咕呖咕新年财,刘德华 /梁咏琪 /古天乐,2002/2/8,6.3,喜剧,96分钟,中国香港,暂无
506,342282,姐妹2再见青春,董玉峰 /韩雪薇 /赵婧伊,2014/8/5,暂无评分,剧情 / 爱情,90分钟,中国大陆,暂无
415,343675,激战黎明,王巍 /闫鹿杨 /曾江,2015/11/6,6.4,战争,90分钟,中国大陆,28(万)
360,967,空中杀阵,伯努瓦·马吉梅尔 /科洛维斯·科尔尼拉 /阿丽斯·塔格里奥妮,2006/6/22,6.7,动作 / 冒险,102分钟,法国,1065(万)
425,31689,抽象画中的越南少女,赵安 /洪晓熙 /Hye-ji Oh,2007/7/26,5.9,恐怖,95分钟,"韩国,越南",暂无
206,128834,小玩意,阮玲玉 /裴艳玲 /袁丛美,1933,7.9,剧情,110分钟,中国大陆,暂无
440,79134,纯纯欲动,徐嘉苇 /常诚 /苗苗,2014/8/8,6.7,喜剧 / 爱情,86分钟,中国大陆,6(万)
438,343947,骡子,安格斯·桑普森 /伊文·莱斯利 /杰夫·莫雷尔,2014/11/21,6.7,喜剧 / 犯罪 / 剧情,102分钟,澳大利亚,暂无
505,342011,诡打墙,王增奇 /艾丽娅 /潘辰,2015/9/24,3.8,惊悚 / 恐怖,90分钟,中国大陆,134(万)
479,21098,列宁在十月,奥赫洛普科夫 /Vladimir Vladislavsky /Vladimir Pokrovsky,1937/11/7,7.8,历史,103分钟,苏联,暂无
128,355,白毛女,田华 /张守维 /陈强,1950/2/1,6.8,剧情,130分钟,中国大陆,暂无
395,10032,你丫闭嘴！,热拉尔·德帕迪约 /让·雷诺 /理查德·贝里,2003/10/22,8.4,喜剧 / 犯罪,85分钟,"法国,意大利",暂无(万)
168,341046,战火中的芭蕾,曹舒慈 /伊戈尔·卡列斯科夫 /杜源,2015/8/21,8.4,剧情 / 战争,100分钟,中国大陆,1210(万)
249,49257,屠龙少年历险记,莉·汤普森 /温蒂.马力克 /艾米·皮特兹,2010/4/16,3.5,喜剧 / 家庭 / 奇幻 / 冒险,93分钟,美国,暂无
481,10182,茜茜公主,罗密·施奈德 /卡尔海因茨·伯姆 /玛格达·施奈德,1955/12/22,8.5,爱情,105分钟,奥地利,暂无
458,247866,日照重庆,王学圻 /秦昊 /范冰冰,2010/11/5,7,剧情,115分钟,中国大陆,204(万)
106,78085,楼,林心如 /谭耀文 /陈司翰,2013/3/28,5.6,悬疑 / 惊悚,85分钟,中国大陆,369(万)
355,344191,恶灵之门,莫少聪 /朱珠 /陈廷嘉,2016/1/22,5,惊悚 / 悬疑 / 恐怖,92分钟,中国大陆,暂无
506,18174,今天我休息,仲星火 /赵抒音 /马骥,2021/11/1,7.4,剧情 / 喜剧,100分钟,中国大陆,暂无
469,10822,精装难兄难弟,罗嘉良 /黄子华 /吴镇宇,1997/8/28,7.7,喜剧,103分钟,中国香港,暂无
260,246030,森林孤影,胡天阳 /刘子漫 /程耀辉,2014/9/12,5.3,剧情 / 家庭 / 冒险,90分钟,中国大陆,暂无
247,11431,天地无限,罗伯特·杜瓦尔 /凯文·科斯特纳 /安妮特·贝宁,2003/8/15,7.9,剧情,139分钟,美国,暂无(万)
225,78189,赤警威龙,西尔维斯特·史泰龙 /成康 /杰森·莫玛,2013/7/9,6.9,动作 / 惊悚 / 犯罪,91分钟,美国,1271(万)
253,247306,霍比特人时代,Pheab Chan /Ra Bo /Salin Aon,2012/11/13,6.4,冒险,87分钟,美国,暂无
412,300216,美丽的折磨,艾曼纽·贝阿 /弗朗索瓦·克鲁塞 /马克·莱沃因,1994/2/16,7.1,剧情,100分钟,法国,暂无(万)
392,248331,幸存者,皮尔斯·布鲁斯南 /米拉·乔沃维奇 /迪伦·麦克德莫特,2015/10/18,7.8,动作 / 惊悚,96分钟,英国,947(万)
117,1270,佐罗,阿兰·德龙 /奥塔维亚·皮科洛 /斯坦利·贝克,1975/3/5,7.8,喜剧 / 动作 / 西部 / 冒险,124分钟,"法国,意大利",暂无
259,247769,哭泣的男人,张东健 /金敏喜 /卞约汉,2014/6/4,7,动作,116分钟,韩国,暂无(万)
288,245936,王牌,林志玲 /梁家辉 /钟欣潼,2014/12/31,5.1,剧情 / 悬疑,90分钟,中国大陆,3132(万)
275,338893,霓虹灯下的哨兵,徐林格 /袁岳 /廖有梁,2021/11/1,暂无评分,剧情,119分钟,中国大陆,5(万)
600,61911,冰上的比基尼女孩,Cindel Chartrand /Danielle Doetsch /William Jarand,2009/1/1,4.2,恐怖,82分钟,加拿大,暂无
113,15146,足球流氓,克莱尔·弗兰妮 /伊莱贾·伍德 /查理·汉纳姆,2005/9/9,8,剧情 / 犯罪 / 运动,109分钟,"美国,英国",暂无(万)
468,12146,卫斯理之蓝血人,刘德华 /关之琳 /舒淇,2002/4/3,5.6,动作 / 爱情 / 科幻,85分钟,中国香港,暂无
179,43190,田禹治,姜栋元 /林秀晶 /金允石,2009/12/23,7.2,喜剧 / 动作 / 奇幻 / 冒险,136分钟,韩国,暂无
111,334723,计划男,韩志旼（mín） /郑在泳 /车艺莲,2014/1/9,7.3,喜剧,120分钟,韩国,暂无
198,78103,杀戒,刘烨 /倪妮 /王迅,2013/6/9,5.8,爱情 / 悬疑,104分钟,中国大陆,943(万)
123,1024,切尔诺贝利日记,杰西·麦卡尼 /内森·菲利普斯 /乔纳森·萨多斯基,2012/5/25,5.5,惊悚,88分钟,美国,暂无(万)
299,234250,九条命,艾尔皮迪娅·卡里洛 /凯西·贝克 /Aomawa Baker,2005/1/24,7.8,剧情,115分钟,美国,暂无(万)
206,23414,在路上,萨姆·赖利 /加内特·赫德兰 /克里斯汀·斯图尔特,2012/5/23,7.5,剧情,124分钟,"美国,英国,法国,巴西",暂无(万)
265,12844,黑白森林,黄秋生 /陈小春 /黄浩然,2003/6/20,6.6,动作 / 惊悚 / 剧情 / 犯罪,104分钟,中国香港,暂无
151,9444,蒙古精神,巴雅尔吐 /巴德玛 /王彪,1991/9/1,8.4,剧情,118分钟,"法国,苏联",暂无
141,345842,霹雳囧花,周秀娜 /余晓彤 /卢颂之,2016/2/26,7,剧情 / 喜剧 / 动作,91分钟,中国香港,8(万)
560,36928,曾是超人的男子,黄政民 /全智贤 /陈智熙,2008/1/31,7.3,喜剧 / 剧情,102分钟,韩国,暂无
539,38012,一个好爸爸,古天乐 /刘若英 /陈子聪,2008/3/23,7.1,家庭,115分钟,中国香港,暂无
426,356330,白日杀机,张仟 /章宇 /亦涵,2015/8/10,3.6,恐怖,60分钟,中国大陆,暂无
535,344005,荒村怨灵,王小毅 /黄白露 /肖轶,2016/1/7,3.5,惊悚 / 恐怖,90分钟,中国大陆,395(万)
402,327164,亿万少年的顶级机密,帕查拉·奇拉锡瓦特 /瓦岚蕾·康希文 /颂布苏克·奈洋斯里,2011/10/20,7.3,剧情 / 喜剧,131分钟,泰国,暂无
505,343833,请把你的窗户打开,杨心仪 /胡玺龙 /刘一辰,2016/1/22,暂无评分,剧情 / 家庭,90分钟,中国大陆,1514(万)
515,286394,中泰拳坛生死战,茅瑛 /黄仁植 /黄家达,1974/9/28,6.4,动作,90分钟,中国香港,暂无
433,73919,圣殇,李廷镇 /赵敏秀 /伍基洪,2012/9/6,7.7,剧情,104分钟,韩国,暂无(万)
412,246226,精武青春,吴千语 /徐正溪 /夏嫣,2014/12/11,7.2,喜剧 / 爱情,87分钟,"中国香港,中国大陆",75(万)
140,78234,猎仇者,吴镇宇 /樊少皇 /常铖,2013/11/1,6,悬疑 / 惊悚 / 犯罪,85分钟,"中国大陆,中国香港",570(万)
376,248109,西藏往事,何润东 /宋佳 /朱子岩,2011/4/8,7.1,剧情 / 爱情,96分钟,中国大陆,9(万)
315,248759,分手，不分手,张天野 /于佳 /黄君君,2015/5/8,5.9,爱情,90分钟,中国大陆,18(万)
256,16494,少年去天国,朴美善 /金仁瑞 /赵敏秀,2005/11/11,6.6,爱情,114分钟,韩国,暂无
548,10529,黄飞鸿对黄飞鸿,谭咏麟 /郑裕玲 /毛舜筠,1993/4/1,6.1,喜剧 / 动作 / 武侠,84分钟,中国香港,暂无
215,9586,异域之末路英雄,关之琳 /梁朝伟 /林志颖,1993/9/8,6.8,剧情 / 历史 / 战争,88分钟,中国香港,暂无
301,246038,与贼同屋,范逸臣 /陈廷嘉 /张瑶,2014/8/29,7.2,爱情 / 悬疑,90分钟,中国大陆,42(万)
287,345429,致命怪谈,刘若清 /周浩东 /苏婷,2016/2/19,3.1,惊悚 / 悬疑 / 恐怖,96分钟,中国大陆,114(万)
157,6805,我左眼见到鬼,郑秀文 /刘青云 /林熙蕾,2002/7/13,6.8,喜剧,98分钟,中国香港,暂无
390,246256,爱你不等来生,刘长纯 /向甜 /陈彦雯,2014/12/24,6.7,爱情,98分钟,中国大陆,16(万)
325,78110,冷瞳,周秀娜 /刘羽琦 /洪天照,2013/10/31,3.4,惊悚 / 悬疑,95分钟,中国大陆,278(万)
119,28139,殡之森,齐藤阳一郎 /尾野真千子 /渡边真起子,2007/5/26,7.1,剧情,97分钟,"日本,法国",暂无
422,15887,梁山伯与祝英台,凌波 /乐蒂 /任洁,1963/4/3,8.4,歌舞 / 爱情,129分钟,中国香港,暂无
353,70816,妙笔生花,布莱德利·库珀 /奥利维亚·王尔德 /迈克尔·麦基恩,2012/1/27,7.6,剧情,100分钟,美国,暂无(万)
559,62344,苔藓,柳善 /许俊豪 /刘俊相,2010/7/14,6.8,悬疑,163分钟,韩国,暂无
358,770,星海,徐若瑄 /苏嘉航 /苏有朋,2011/6/17,6.9,剧情,102分钟,中国大陆,22(万)
491,305771,古镜怪谈,谢霆锋 /林心如 /傅芳玲,2000/3/29,5.8,恐怖 / 剧情 / 惊悚,87分钟,"中国香港,中国大陆",暂无
465,476,醉后一夜,余文乐 /张静初 /周俊伟,2012/6/1,6.6,爱情 / 悬疑 / 喜剧,96分钟,"中国大陆,中国香港",985(万)
247,67160,火车,李善均 /金敏喜 /赵成夏,2012/3/8,6.8,剧情 / 悬疑 / 恐怖,115分钟,韩国,暂无
155,878,密阳,全度妍 /宋康昊 /金英在,2007/5/17,7.7,剧情,142分钟,韩国,暂无
393,79182,星图,朱丽安?摩尔 /米娅·华希科沃斯卡 /约翰·库萨克,2014/9/12,6.4,剧情,111分钟,"加拿大,美国,德国,法国",暂无
